2023-09-24 09:16:46,658 INFO    StreamThr :22399 [internal.py:wandb_internal():86] W&B internal server running at pid: 22399, started at: 2023-09-24 09:16:46.658278
2023-09-24 09:16:50,882 DEBUG   HandlerThread:22399 [system_monitor.py:probe():210] {'os': 'Linux-5.4.0-99-generic-x86_64-with-glibc2.17', 'python': '3.8.10', 'heartbeatAt': '2023-09-24T01:16:50.862041', 'startedAt': '2023-09-24T01:16:46.649938', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/root/autodl-tmp/msc_ml/llm_thought/Train/flan_t5/flan_t5_train.py', 'codePath': 'Train/flan_t5/flan_t5_train.py', 'git': {'remote': 'https://github.com/Greenoso/llm_thought.git', 'commit': '8429b2fe47004e9d98c4486c6e156e867b3ab5c7'}, 'email': 'jiacheng.liu.19.ucl@gmail.com', 'root': '/root/autodl-tmp/msc_ml/llm_thought', 'host': 'autodl-container-55da118bfa-7e0e117f', 'username': 'root', 'executable': '/root/miniconda3/bin/python', 'cpu_count': 40, 'cpu_count_logical': 80, 'cpu_freq': {'current': 2999.864000000001, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 30.0, 'used': 13.186290740966797}, 'gpu': 'Tesla V100S-PCIE-32GB', 'gpu_count': 4, 'gpu_devices': [{'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}, {'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}, {'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}, {'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}], 'memory': {'total': 629.8885612487793}}
2023-09-24 09:16:50,882 INFO    HandlerThread:22399 [system_monitor.py:probe():211] Finished collecting system info
2023-09-24 09:16:50,882 INFO    HandlerThread:22399 [system_monitor.py:probe():214] Publishing system info
2023-09-24 09:16:50,882 DEBUG   HandlerThread:22399 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-09-24 09:16:50,882 DEBUG   HandlerThread:22399 [system_info.py:_save_pip():67] Saving pip packages done
2023-09-24 09:16:50,882 DEBUG   HandlerThread:22399 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-09-24 09:16:51,671 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/requirements.txt
2023-09-24 09:16:51,671 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/conda-environment.yaml
2023-09-24 09:16:54,144 DEBUG   HandlerThread:22399 [system_info.py:_save_conda():86] Saving conda packages done
2023-09-24 09:16:54,145 INFO    HandlerThread:22399 [system_monitor.py:probe():216] Finished publishing system info
2023-09-24 09:16:54,150 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:16:54,151 DEBUG   SenderThread:22399 [sender.py:send():379] send: files
2023-09-24 09:16:54,151 INFO    SenderThread:22399 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-24 09:16:54,155 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:16:54,156 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:16:54,671 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/conda-environment.yaml
2023-09-24 09:16:54,672 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/wandb-metadata.json
2023-09-24 09:16:55,016 DEBUG   SenderThread:22399 [sender.py:send():379] send: telemetry
2023-09-24 09:16:55,017 DEBUG   SenderThread:22399 [sender.py:send():379] send: config
2023-09-24 09:16:55,515 ERROR   wandb-upload_0:22399 [internal_api.py:upload_file():2496] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/ucl_2023_com00087/trlx/1rkn2p53/wandb-metadata.json?Expires=1695604615&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=tS870zTXSAXVFm5Q2gDHmi%2BefSabJp%2Fkbt8PvM5hZ07AVEehL0Iv9J4P4W1TDSjy2yG8gn2r7H4o1ek7T8SKou6YZUug4sCzKI43tByAMnkzKeWRspF6oq1tp5IgRE6YbCZzg9MJaPf3kOfy7SM1AeCUaqhFC1vWCUtL7P18uptKiOuJeLcI9Z9UuN5wOREDyosYbiI718Vd5TmhfFifvmZ6ApynCuGDQh%2BgiF1fHQQCV%2BA%2Bj05jim1QICMWh5DV8FDnBDPxkehSHZDgp%2BjPAi%2FOb%2B9A3zUSw6hkGV%2B5YxyMn9%2Bu6qdNbpSJwcUhx4Ye1nalCeVWYKEd8BFqRf7gbA%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2023-09-24 09:16:55,515 ERROR   wandb-upload_0:22399 [internal_api.py:upload_file():2498] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '9671'}
2023-09-24 09:16:55,515 ERROR   wandb-upload_0:22399 [internal_api.py:upload_file():2500] upload_file response body: 
2023-09-24 09:16:55,672 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:16:57,548 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:16:57,672 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:16:59,673 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:00,673 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:02,550 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:03,674 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:05,675 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:07,677 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:08,402 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:08,677 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:09,156 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:17:09,156 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:17:09,677 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:13,428 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:13,681 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:15,682 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:17,682 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:18,683 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:18,828 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:19,683 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/config.yaml
2023-09-24 09:17:21,684 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:23,685 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:24,134 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:24,157 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:17:24,157 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:17:25,685 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:26,686 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:27,686 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:29,414 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:31,687 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:33,688 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:34,466 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:35,689 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:37,690 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:38,690 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:39,156 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:17:39,157 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:17:39,759 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:41,692 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:43,693 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:44,869 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:45,694 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:46,694 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:49,871 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:50,837 DEBUG   SystemMonitor:22399 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-24 09:17:50,841 DEBUG   SenderThread:22399 [sender.py:send():379] send: stats
2023-09-24 09:17:51,698 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:53,699 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:54,156 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:17:54,157 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:17:54,879 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:17:55,700 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:56,700 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:59,701 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:17:59,905 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:01,702 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:03,704 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:05,606 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:05,704 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:06,704 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:09,156 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:18:09,157 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:18:09,705 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:10,621 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:11,705 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:13,706 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:14,256 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: partial_history
2023-09-24 09:18:15,707 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:16,259 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:16,707 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:20,840 DEBUG   SenderThread:22399 [sender.py:send():379] send: stats
2023-09-24 09:18:21,841 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:24,156 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: stop_status
2023-09-24 09:18:24,157 DEBUG   SenderThread:22399 [sender.py:send_request():406] send_request: stop_status
2023-09-24 09:18:24,710 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:25,710 INFO    Thread-12 :22399 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Evaluation/wandb/run-20230924_091646-1rkn2p53/files/output.log
2023-09-24 09:18:27,142 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:32,143 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:37,143 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:42,144 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:47,145 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:50,841 DEBUG   SenderThread:22399 [sender.py:send():379] send: stats
2023-09-24 09:18:52,842 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:18:57,844 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:19:02,845 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:19:07,846 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:19:12,847 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
2023-09-24 09:19:17,848 DEBUG   HandlerThread:22399 [handler.py:handle_request():144] handle_request: status_report
