2023-08-17 02:03:07,023 INFO    StreamThr :2338 [internal.py:wandb_internal():86] W&B internal server running at pid: 2338, started at: 2023-08-17 02:03:07.022668
2023-08-17 02:03:11,972 DEBUG   HandlerThread:2338 [system_monitor.py:probe():210] {'os': 'Linux-5.4.0-99-generic-x86_64-with-glibc2.17', 'python': '3.8.10', 'heartbeatAt': '2023-08-16T18:03:11.949524', 'startedAt': '2023-08-16T18:03:07.014589', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/llama_2_trlx.py', 'codePath': 'Train/SVAMP/llama_2_trlx.py', 'git': {'remote': 'https://github.com/Greenoso/llm_thought.git', 'commit': '6375d3f4b5202d07f56a0d2936cfe1510d191e76'}, 'email': 'jiacheng.liu.19.ucl@gmail.com', 'root': '/root/autodl-tmp/msc_ml/llm_thought', 'host': 'autodl-container-55da118bfa-7e0e117f', 'username': 'root', 'executable': '/root/miniconda3/bin/python', 'cpu_count': 40, 'cpu_count_logical': 80, 'cpu_freq': {'current': 2999.864000000001, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}, {'current': 2999.864, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 30.0, 'used': 16.946239471435547}, 'gpu': 'Tesla V100S-PCIE-32GB', 'gpu_count': 2, 'gpu_devices': [{'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}, {'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}], 'memory': {'total': 629.8885612487793}}
2023-08-17 02:03:11,972 INFO    HandlerThread:2338 [system_monitor.py:probe():211] Finished collecting system info
2023-08-17 02:03:11,973 INFO    HandlerThread:2338 [system_monitor.py:probe():214] Publishing system info
2023-08-17 02:03:11,973 DEBUG   HandlerThread:2338 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-08-17 02:03:11,973 DEBUG   HandlerThread:2338 [system_info.py:_save_pip():67] Saving pip packages done
2023-08-17 02:03:11,973 DEBUG   HandlerThread:2338 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-08-17 02:03:12,887 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_created():278] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/requirements.txt
2023-08-17 02:03:12,887 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_created():278] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/conda-environment.yaml
2023-08-17 02:03:15,206 DEBUG   HandlerThread:2338 [system_info.py:_save_conda():86] Saving conda packages done
2023-08-17 02:03:15,207 INFO    HandlerThread:2338 [system_monitor.py:probe():216] Finished publishing system info
2023-08-17 02:03:15,211 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:15,212 DEBUG   SenderThread:2338 [sender.py:send():375] send: files
2023-08-17 02:03:15,213 INFO    SenderThread:2338 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-08-17 02:03:15,219 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:03:15,219 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:03:15,579 DEBUG   SenderThread:2338 [sender.py:send():375] send: telemetry
2023-08-17 02:03:15,579 DEBUG   SenderThread:2338 [sender.py:send():375] send: config
2023-08-17 02:03:15,659 ERROR   wandb-upload_0:2338 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/ucl_2023_com00087/trlx/hhred7lg/wandb-metadata.json?Expires=1692295395&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=GinK66500X0YbYdSG1dWDe3N0l1aKan55Duin%2Fmos%2BYjsfSfdtiq%2FqC4GrYZE0G6MJ6ndb5CcwOpctRkk9aCf%2BhixUAPbxTp1c9dk08xNI%2B1ZbpHwxruHPt89jUVQXjQdeOx9luzfoc7ekPrxXE0deknfCAFiCjZFx0aCKijry%2BIscrMOruNcs%2F%2Fl7xEQd4TWU%2B257IOc9hfMWEf3lInkdR8OiaFmwiQNLffiayhS5VgEo4ZzDunpcnXOTMmjl9M898xXcGYERVdxou6yWpyfB6%2Bxen7US0GENnD2s2Kt91Rf%2FHwh7SQfpZ%2BMVaLiHSM3oqeQRlutZUWRIqj1BprQw%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/ucl_2023_com00087/trlx/hhred7lg/wandb-metadata.json?Expires=1692295395&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=GinK66500X0YbYdSG1dWDe3N0l1aKan55Duin%2Fmos%2BYjsfSfdtiq%2FqC4GrYZE0G6MJ6ndb5CcwOpctRkk9aCf%2BhixUAPbxTp1c9dk08xNI%2B1ZbpHwxruHPt89jUVQXjQdeOx9luzfoc7ekPrxXE0deknfCAFiCjZFx0aCKijry%2BIscrMOruNcs%2F%2Fl7xEQd4TWU%2B257IOc9hfMWEf3lInkdR8OiaFmwiQNLffiayhS5VgEo4ZzDunpcnXOTMmjl9M898xXcGYERVdxou6yWpyfB6%2Bxen7US0GENnD2s2Kt91Rf%2FHwh7SQfpZ%2BMVaLiHSM3oqeQRlutZUWRIqj1BprQw%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))
2023-08-17 02:03:15,659 ERROR   wandb-upload_0:2338 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '9453'}
2023-08-17 02:03:15,659 ERROR   wandb-upload_0:2338 [internal_api.py:upload_file():2103] upload_file response body: 
2023-08-17 02:03:15,888 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/conda-environment.yaml
2023-08-17 02:03:15,888 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_created():278] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:03:15,888 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_created():278] file/dir created: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/wandb-metadata.json
2023-08-17 02:03:16,903 ERROR   wandb-upload_0:2338 [internal_api.py:upload_file():2099] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/ucl_2023_com00087/trlx/hhred7lg/wandb-metadata.json?Expires=1692295395&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=GinK66500X0YbYdSG1dWDe3N0l1aKan55Duin%2Fmos%2BYjsfSfdtiq%2FqC4GrYZE0G6MJ6ndb5CcwOpctRkk9aCf%2BhixUAPbxTp1c9dk08xNI%2B1ZbpHwxruHPt89jUVQXjQdeOx9luzfoc7ekPrxXE0deknfCAFiCjZFx0aCKijry%2BIscrMOruNcs%2F%2Fl7xEQd4TWU%2B257IOc9hfMWEf3lInkdR8OiaFmwiQNLffiayhS5VgEo4ZzDunpcnXOTMmjl9M898xXcGYERVdxou6yWpyfB6%2Bxen7US0GENnD2s2Kt91Rf%2FHwh7SQfpZ%2BMVaLiHSM3oqeQRlutZUWRIqj1BprQw%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/ucl_2023_com00087/trlx/hhred7lg/wandb-metadata.json?Expires=1692295395&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=GinK66500X0YbYdSG1dWDe3N0l1aKan55Duin%2Fmos%2BYjsfSfdtiq%2FqC4GrYZE0G6MJ6ndb5CcwOpctRkk9aCf%2BhixUAPbxTp1c9dk08xNI%2B1ZbpHwxruHPt89jUVQXjQdeOx9luzfoc7ekPrxXE0deknfCAFiCjZFx0aCKijry%2BIscrMOruNcs%2F%2Fl7xEQd4TWU%2B257IOc9hfMWEf3lInkdR8OiaFmwiQNLffiayhS5VgEo4ZzDunpcnXOTMmjl9M898xXcGYERVdxou6yWpyfB6%2Bxen7US0GENnD2s2Kt91Rf%2FHwh7SQfpZ%2BMVaLiHSM3oqeQRlutZUWRIqj1BprQw%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))
2023-08-17 02:03:16,903 ERROR   wandb-upload_0:2338 [internal_api.py:upload_file():2101] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '9453'}
2023-08-17 02:03:16,903 ERROR   wandb-upload_0:2338 [internal_api.py:upload_file():2103] upload_file response body: 
2023-08-17 02:03:17,888 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:03:18,581 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:19,481 INFO    wandb-upload_0:2338 [upload_job.py:push():137] Uploaded file /tmp/tmpv5e5rgjwwandb/lykwxbza-wandb-metadata.json
2023-08-17 02:03:23,813 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:23,891 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:03:25,891 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:03:27,892 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:03:29,434 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:30,220 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:03:30,221 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:03:34,511 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:39,516 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:39,896 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/config.yaml
2023-08-17 02:03:44,889 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:45,224 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:03:45,225 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:03:50,490 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:03:55,491 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:00,220 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:04:00,221 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:04:00,522 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:05,523 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:10,524 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:11,925 DEBUG   SystemMonitor:2338 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-17 02:04:11,926 DEBUG   SenderThread:2338 [sender.py:send():375] send: stats
2023-08-17 02:04:15,220 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:04:15,221 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:04:15,552 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:21,262 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:21,912 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:04:26,263 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:27,914 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:04:30,220 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:04:30,221 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:04:31,546 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:36,547 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:41,548 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:41,928 DEBUG   SenderThread:2338 [sender.py:send():375] send: stats
2023-08-17 02:04:45,220 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:04:45,221 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:04:47,497 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:51,922 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:04:52,565 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:04:56,923 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:04:58,193 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:00,220 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:05:00,221 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:05:03,538 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:08,539 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:11,929 DEBUG   SenderThread:2338 [sender.py:send():375] send: stats
2023-08-17 02:05:13,930 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:15,221 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:05:15,222 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:05:19,560 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:24,561 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:29,937 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:05:30,151 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:30,221 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:05:30,222 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:05:36,103 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:36,940 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:05:41,104 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:41,930 DEBUG   SenderThread:2338 [sender.py:send():375] send: stats
2023-08-17 02:05:45,221 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:05:45,222 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:05:46,467 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:51,468 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:05:56,469 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:00,221 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:06:00,222 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:06:01,882 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:01,947 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:06:07,654 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:08,950 INFO    Thread-12 :2338 [dir_watcher.py:_on_file_modified():295] file/dir modified: /root/autodl-tmp/msc_ml/llm_thought/Train/SVAMP/wandb/run-20230817_020307-hhred7lg/files/output.log
2023-08-17 02:06:11,934 DEBUG   SenderThread:2338 [sender.py:send():375] send: stats
2023-08-17 02:06:12,935 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:15,222 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:06:15,222 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:06:18,542 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:23,543 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:28,544 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:30,222 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:06:30,223 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
2023-08-17 02:06:34,462 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:39,463 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:41,932 DEBUG   SenderThread:2338 [sender.py:send():375] send: stats
2023-08-17 02:06:44,933 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: status_report
2023-08-17 02:06:45,222 DEBUG   HandlerThread:2338 [handler.py:handle_request():144] handle_request: stop_status
2023-08-17 02:06:45,223 DEBUG   SenderThread:2338 [sender.py:send_request():402] send_request: stop_status
